"customer_id","segment","province_city"
115449,"Regular","HO CHI MINH"
1193809,"Regular","HA NOI"
1193827,"Regular","HA NOI"
1782489,"Regular","THAI BINH"
1201610,"Regular","VINH PHUC"
1201635,"Regular","HO CHI MINH"
11796,"Regular","HO CHI MINH"
1180606,"Regular","HA NOI"
1180610,"Regular","QUANG NINH"
1180650,"Regular","HA NOI"
118065,"Regular","DONG NAI"
1180761,"Regular","HA NOI"
4441473,"Regular","AN GIANG"
4441480,"Regular","HA NOI"
4441486,"Regular","BAC NINH"
4441503,"Regular","No Info"
4441505,"Regular","HOA BINH"
4441553,"Regular","HA NOI"
443389,"Regular","THANH HOA"
4468372,"Regular","VINH PHUC"
4468388,"Regular","HA NOI"
4468399,"Regular","No Info"
4468409,"Regular","QUANG NAM"
4468463,"Regular","AN GIANG"
4468474,"Regular","No Info"
4468482,"Regular","HA NOI"
4468489,"Regular","HO CHI MINH"
4468511,"Regular","No Info"
4468517,"Regular","HA NOI"
4468525,"Regular","No Info"
4468527,"Regular","No Info"
4468530,"Regular","No Info"
4468558,"Regular","HA NOI"
4468564,"Regular","HO CHI MINH"
4468596,"Regular","LONG AN"
4441100,"Regular","HO CHI MINH"
4441144,"Regular","No Info"
4441180,"Regular","No Info"
4441182,"Regular","No Info"
4441199,"Regular","DONG NAI"
444114,"Regular","THANH HOA"
4441230,"Regular","VUNG TAU"
4441241,"Regular","No Info"
444116,"Regular","HAI PHONG"
4441273,"Regular","THANH HOA"
4441322,"Regular","HA NOI"
4441324,"Regular","HA NOI"
4441328,"Regular","HA NOI"
4441336,"Regular","HO CHI MINH"
4441343,"Regular","HA NOI"
4441351,"Regular","No Info"
4441416,"Regular","THANH HOA"
444134,"Regular","NGHE AN"
4441448,"Regular","HA NOI"
444136,"Regular","THANH HOA"
4441493,"Regular","HA NOI"
4441518,"Regular","HO CHI MINH"
3960955,"Regular","HO CHI MINH"
3965451,"Regular","HA NOI"
3965466,"Regular","No Info"
3965468,"Regular","HO CHI MINH"
4468446,"Regular","No Info"
4468448,"Regular","HO CHI MINH"
4468464,"Regular","VINH PHUC"
4468493,"Regular","QUANG BINH"
4468537,"Regular","VUNG TAU"
4468540,"Regular","QUANG TRI"
4468542,"Regular","HA NOI"
4468549,"Regular","THANH HOA"
4468576,"Regular","DA LAT"
3938613,"Regular","No Info"
3938665,"Regular","No Info"
3940624,"Regular","NGHE AN"
3940646,"Regular","HA NOI"
3940681,"Regular","HA NOI"
3940715,"Regular","HA NOI"
3940725,"Regular","HA NOI"
1127313,"Regular","HO CHI MINH"
116687,"Regular","HO CHI MINH"
1166973,"Regular","HA NOI"
117303,"Regular","HA NOI"
1194169,"Regular","HO CHI MINH"
119410,"Regular","HA NOI"
1194205,"Regular","HA NOI"
1194219,"Regular","HA NOI"
1194229,"Regular","DONG THAP"
1121263,"Regular","HA NOI"
1126948,"Regular","HA NOI"
112696,"Regular","HA NOI"
1769976,"Regular","HAI DUONG"
1770013,"Regular","THUA THIEN HUE"
176993,"Regular","NAM DINH"
1770038,"Regular","VINH PHUC"
1127339,"Regular","HO CHI MINH"
1127369,"Regular","HO CHI MINH"
1127377,"Regular","HO CHI MINH"
1127379,"Regular","HO CHI MINH"
1127413,"Regular","HO CHI MINH"
172964,"Regular","HO CHI MINH"
1729767,"Regular","HO CHI MINH"
110047,"Regular","HAI DUONG"
110055,"Regular","HO CHI MINH"
1100640,"Regular","HA NOI"
1149570,"Regular","HA NOI"
1149625,"Regular","HO CHI MINH"
1186980,"Regular","HA NOI"
1100731,"Regular","HAI DUONG"
1100751,"Regular","HO CHI MINH"
1137524,"Regular","HA NOI"
1140138,"Regular","HO CHI MINH"
1243058,"Regular","QUANG NAM"
1243130,"Regular","HO CHI MINH"
1243237,"Regular","HA NOI"
1249142,"Regular","HA NOI"
1659940,"Regular","HA NOI"
1195616,"Regular","HO CHI MINH"
1202002,"Regular","AN GIANG"
1202012,"Regular","HA NOI"
1202056,"Regular","HA NOI"
116849,"Regular","LONG AN"
1168738,"Regular","HA NOI"
123809,"Regular","VINH PHUC"
1238230,"Regular","HA NOI"
1238260,"Regular","HO CHI MINH"
1238275,"Regular","HA NOI"
1238365,"Regular","HO CHI MINH"
1238387,"Regular","HA NOI"
1238425,"Regular","HA NOI"
1238511,"Regular","THANH HOA"
1238547,"Regular","HA NOI"
1238555,"Regular","PHU THO"
1238612,"Regular","HO CHI MINH"
1238624,"Regular","HA NOI"
1238695,"Regular","HA NOI"
1238756,"Regular","HAI PHONG"
1155893,"Regular","HA NOI"
1155901,"Regular","QUANG NINH"
1155908,"Regular","QUANG BINH"
115591,"Regular","HO CHI MINH"
1156003,"Regular","HO CHI MINH"
1076762,"Regular","HA NOI"
2387338,"Regular","HO CHI MINH"
2387346,"Regular","HO CHI MINH"
2387354,"Regular","HO CHI MINH"
2387359,"Regular","HO CHI MINH"
1138017,"Regular","HA NOI"
113795,"Regular","HA NOI"
1228955,"Regular","DONG NAI"
122887,"Regular","HA NOI"
1228965,"Regular","HAI PHONG"
1228971,"Regular","HA NOI"
1229006,"Regular","HA NOI"
1229033,"Regular","HO CHI MINH"
1229108,"Regular","HO CHI MINH"
1229134,"Regular","HO CHI MINH"
1672898,"Regular","HO CHI MINH"
1793476,"Regular","HA NOI"
1793521,"Regular","HO CHI MINH"
1177463,"Regular","HA NOI"
1177483,"Regular","HA NOI"
1177484,"Regular","HA NOI"
1177505,"Regular","HA NOI"
1229202,"Regular","HO CHI MINH"
1229220,"Regular","HO CHI MINH"
1229287,"Regular","HO CHI MINH"
1113541,"Regular","HO CHI MINH"
1119140,"Regular","DA NANG"
1094814,"Regular","HAI PHONG"
1136968,"Regular","HA NOI"
1121371,"Regular","HO CHI MINH"
1088842,"Regular","HA NOI"
1171373,"Regular","HA NOI"
1178232,"Regular","BINH THUAN"
1178271,"Regular","HA NOI"
1184275,"Regular","CAN THO"
1184286,"Regular","THUA THIEN HUE"
1184288,"Regular","HA NOI"
1184291,"Regular","HA NOI"
1184338,"Regular","THAI NGUYEN"
1184349,"Regular","HA NOI"
1184370,"Regular","HA NOI"
1184416,"Regular","HA NOI"
1240362,"Regular","THANH HOA"
118452,"Regular","HA NOI"
1187446,"Regular","HA NOI"
1187512,"Regular","HA NOI"
1187514,"Regular","HA NOI"
118749,"Regular","HA NOI"
1187581,"Regular","HO CHI MINH"
1193102,"Regular","HA NOI"
1151181,"Regular","HA NOI"
1151187,"Regular","CAN THO"
1187215,"Regular","HO CHI MINH"
1221801,"Regular","HA NOI"
1221828,"Regular","HO CHI MINH"
1221875,"Regular","HO CHI MINH"
1221887,"Regular","QUANG TRI"
1221907,"Regular","DA NANG"
1221920,"Regular","THANH HOA"
119305,"Regular","HA NOI"
1193142,"Regular","HA NOI"
1193199,"Regular","HO CHI MINH"
1193208,"Regular","HO CHI MINH"
1193230,"Regular","HO CHI MINH"
1193261,"Regular","HA NOI"
1775049,"Regular","HA NOI"
1168444,"Regular","HA TINH"
119016,"Regular","HA NOI"
1190263,"Regular","HO CHI MINH"
1190279,"Regular","HA NOI"
1190292,"Regular","HAI PHONG"
119524,"Regular","NAM DINH"
1195353,"Regular","NGHE AN"
1195363,"Regular","HA NOI"
1195383,"Regular","QUANG NAM"
1168864,"Regular","HOA BINH"
1201150,"Regular","HA NOI"
1201160,"Regular","HO CHI MINH"
1201193,"Regular","HA NOI"
1201230,"Regular","HO CHI MINH"
1201342,"Regular","THUA THIEN HUE"
1201406,"Regular","HA NOI"
1201421,"Regular","HO CHI MINH"
1201046,"Regular","DA NANG"
1201063,"Regular","BAC GIANG"
1201066,"Regular","HO CHI MINH"
1201072,"Regular","HA TINH"
1201217,"Regular","HO CHI MINH"
1201311,"Regular","HA NOI"
1147565,"Regular","NAM DINH"
1147632,"Regular","HO CHI MINH"
1147672,"Regular","HA NOI"
1149410,"Regular","HO CHI MINH"
1149411,"Regular","HA NOI"
1149485,"Regular","HO CHI MINH"
1166725,"Regular","NAM DINH"
1201174,"Regular","HA NOI"
1201198,"Regular","HO CHI MINH"
1136713,"Regular","HA NOI"
1136725,"Regular","VINH PHUC"
113667,"Regular","HAI PHONG"
1148958,"Regular","HA NOI"
1172697,"Regular","HA NOI"
1172705,"Regular","HA NOI"
1144776,"Regular","NAM DINH"
1144783,"Regular","HAI DUONG"
114473,"Regular","HO CHI MINH"
1186823,"Regular","HA NOI"
1136783,"Regular","HO CHI MINH"
1136796,"Regular","HA NOI"
1136797,"Regular","NHA TRANG"
1228908,"Regular","DA NANG"
1228913,"Regular","HA NOI"
1228988,"Regular","HA NOI"
1149035,"Regular","HA NOI"
1149096,"Regular","HO CHI MINH"
1149169,"Regular","HO CHI MINH"
1149170,"Regular","HO CHI MINH"
1149172,"Regular","HO CHI MINH"
1149183,"Regular","HO CHI MINH"
1149213,"Regular","HO CHI MINH"
1149215,"Regular","HO CHI MINH"
1149234,"Regular","HO CHI MINH"
1149240,"Regular","HO CHI MINH"
1149251,"Regular","HA NOI"
1149287,"Regular","HO CHI MINH"
1149289,"Regular","HO CHI MINH"
1149290,"Regular","HO CHI MINH"
1222870,"Regular","HA NOI"
1222875,"Regular","HA NOI"
122280,"Regular","THUA THIEN HUE"
1147581,"Regular","HA NOI"
1147604,"Regular","HO CHI MINH"
1147227,"Regular","HA NOI"
1147291,"Regular","BINH THUAN"
1147328,"Regular","HA NOI"
114724,"Regular","HO CHI MINH"
1147332,"Regular","DA NANG"
1147337,"Regular","HA NOI"
112537,"Regular","HA NOI"
112542,"Regular","BAC GIANG"
1125542,"Regular","HA NOI"
1119510,"Regular","HO CHI MINH"
1119542,"Regular","HO CHI MINH"
1119544,"Regular","HO CHI MINH"
1119579,"Regular","THAI BINH"
1119581,"Regular","HO CHI MINH"
1119634,"Regular","HO CHI MINH"
1119661,"Regular","HO CHI MINH"
1119663,"Regular","HO CHI MINH"
1119686,"Regular","HO CHI MINH"
1119704,"Regular","HO CHI MINH"
1119711,"Regular","HO CHI MINH"
1113414,"Regular","HO CHI MINH"
113817,"Regular","QUANG NINH"
1138262,"Regular","HO CHI MINH"
1117924,"Regular","HO CHI MINH"
1118048,"Regular","HAI PHONG"
1193807,"Regular","HA NOI"
1193891,"Regular","HOA BINH"
1193921,"Regular","HA NOI"
1120641,"Regular","HA NOI"
1120685,"Regular","DA NANG"
1120686,"Regular","HA NOI"
112064,"Regular","HAI PHONG"
1125950,"Regular","NHA TRANG"
1151272,"Regular","HO CHI MINH"
1151309,"Regular","HA NOI"
1151352,"Regular","BAC GIANG"
1118166,"Regular","HO CHI MINH"
1151294,"Regular","HAI PHONG"
1151301,"Regular","BAC GIANG"
1151313,"Regular","HA NOI"
1151350,"Regular","HA NOI"
1151363,"Regular","HA NOI"
1151375,"Regular","HA NOI"
1151426,"Regular","NHA TRANG"
1151465,"Regular","VINH LONG"
1120851,"Regular","THANH HOA"
1120877,"Regular","HA NOI"
1120900,"Regular","HO CHI MINH"
1120983,"Regular","BINH THUAN"
1121019,"Regular","HA TINH"
1121046,"Regular","HA TINH"
1118224,"Regular","HA NOI"
1118227,"Regular","HO CHI MINH"
1248983,"Regular","HA NOI"
1248992,"Regular","HA NOI"
124893,"Regular","HO CHI MINH"
124896,"Regular","HO CHI MINH"
1249065,"Regular","AN GIANG"
1255004,"Regular","HA NOI"
1208012,"Regular","HA NOI"
1248763,"Regular","HA NOI"
1195465,"Regular","HO CHI MINH"
1195513,"Regular","HA NOI"
1195527,"Regular","HO CHI MINH"
2349784,"Regular","No Info"
2349817,"Regular","HA NOI"
2349844,"Regular","No Info"
2349586,"Regular","THUA THIEN HUE"
234952,"Regular","HO CHI MINH"
2349633,"Regular","HO CHI MINH"
2349651,"Regular","HA NOI"
2349691,"Regular","HA NOI"
2349737,"Regular","HA NOI"
2349749,"Regular","HA TINH"
2349757,"Regular","HA NOI"
2349789,"Regular","HA NOI"
2349607,"Regular","BINH DINH"
2349632,"Regular","HA NOI"
2349652,"Regular","THUA THIEN HUE"
2349658,"Regular","HA NOI"
2349683,"Regular","HA NOI"
2349769,"Regular","HA NOI"
2349774,"Regular","HO CHI MINH"
2349827,"Regular","HO CHI MINH"
2356223,"Regular","THUA THIEN HUE"
2356253,"Regular","HAI PHONG"
2356268,"Regular","BAC GIANG"
2330654,"Regular","HA NOI"
2330655,"Regular","HA NOI"
2356284,"Regular","BAC GIANG"
2356286,"Regular","HA NOI"
2356290,"Regular","HA NOI"
2356292,"Regular","HAI DUONG"
2349620,"Regular","BINH DINH"
2349655,"Regular","HAI DUONG"
2349673,"Regular","HA NOI"
1183678,"Regular","HA NOI"
1183698,"Regular","BINH DINH"
1183726,"Regular","HO CHI MINH"
1183853,"Regular","HA NOI"
1183869,"Regular","HA NOI"
1175299,"Regular","HO CHI MINH"
124048,"Regular","PHU THO"
1240573,"Regular","HA NOI"
1240593,"Regular","HA NOI"
1240616,"Regular","HO CHI MINH"
1240664,"Regular","HAI PHONG"
1240700,"Regular","DA NANG"
1190582,"Regular","HA NOI"
1190636,"Regular","HO CHI MINH"
12069,"Regular","HO CHI MINH"
1207928,"Regular","HA NOI"
1207942,"Regular","HO CHI MINH"
1248975,"Regular","HO CHI MINH"
1249042,"Regular","HO CHI MINH"
1249050,"Regular","HA NOI"
1147755,"Regular","HA NOI"
1147851,"Regular","PHU THO"
1204046,"Regular","HA NOI"
1204048,"Regular","HO CHI MINH"
1204071,"Regular","HA NOI"
1227354,"Regular","HO CHI MINH"
1155582,"Regular","HO CHI MINH"
1155593,"Regular","HA NOI"
1155616,"Regular","HA NOI"
1155670,"Regular","HA NOI"
1155695,"Regular","HA NOI"
1155696,"Regular","HA NOI"
1183483,"Regular","HA NOI"
1231345,"Regular","HO CHI MINH"
2401563,"Regular","HAI PHONG"
2401658,"Regular","HAI PHONG"
1085182,"Regular","HA NOI"
115516,"Regular","HA NOI"
1155264,"Regular","HA NOI"
1168577,"Regular","HA NOI"
1168579,"Regular","HA NOI"
1219077,"Regular","HO CHI MINH"
1242336,"Regular","QUANG BINH"
118073,"Regular","HAI PHONG"
1180825,"Regular","HA NOI"
1180960,"Regular","HA NOI"
1180972,"Regular","HA NOI"
1181002,"Regular","HAI PHONG"
1181079,"Regular","AN GIANG"
111327,"Regular","HO CHI MINH"
1113416,"Regular","HA NOI"
111339,"Regular","HA NOI"
1113527,"Regular","HA NOI"
1192631,"Regular","DA NANG"
1192673,"Regular","THAI BINH"
1192681,"Regular","HO CHI MINH"
1192720,"Regular","THANH HOA"
1192797,"Regular","HA NOI"
1192813,"Regular","HA NOI"
1192816,"Regular","HO CHI MINH"
1199258,"Regular","DA NANG"
1199270,"Regular","HO CHI MINH"
1199334,"Regular","HA NOI"
1199349,"Regular","HA NOI"
1199364,"Regular","HO CHI MINH"
1199385,"Regular","HA NOI"
1226315,"Regular","HO CHI MINH"
1226330,"Regular","HO CHI MINH"
1226356,"Regular","HO CHI MINH"
1226365,"Regular","HO CHI MINH"
1226378,"Regular","HA NOI"
1199509,"Regular","HA NOI"
1199523,"Regular","HA NOI"
1199343,"Regular","HA NOI"
1199429,"Regular","HA NOI"
1207042,"Regular","HA NOI"
1207107,"Regular","HA NOI"
120705,"Regular","HO CHI MINH"
1207162,"Regular","DONG NAI"
1076768,"Regular","HA NOI"
1076790,"Regular","HA NOI"
1102025,"Regular","HO CHI MINH"
1102036,"Regular","HO CHI MINH"
1102039,"Regular","HO CHI MINH"
1102040,"Regular","HO CHI MINH"
110199,"Regular","HO CHI MINH"
1102081,"Regular","HO CHI MINH"
1102084,"Regular","HAI PHONG"
1220547,"Regular","HO CHI MINH"
1226362,"Regular","HO CHI MINH"
1226373,"Regular","HO CHI MINH"
1226403,"Regular","HO CHI MINH"
1226432,"Regular","HO CHI MINH"
1102149,"Regular","HA NOI"
1102198,"Regular","HA NOI"
110214,"Regular","BAC GIANG"
114672,"Regular","HO CHI MINH"
1146821,"Regular","HO CHI MINH"
1146852,"Regular","HA NOI"
1146982,"Regular","HA NOI"
1154265,"Regular","HO CHI MINH"
1163482,"Regular","HA NOI"
1163493,"Regular","HO CHI MINH"
1163628,"Regular","HA NOI"
1163665,"Regular","THUA THIEN HUE"
1163764,"Regular","THAI BINH"
1193269,"Regular","DA NANG"
1188028,"Regular","HO CHI MINH"
1188038,"Regular","THUA THIEN HUE"
1188081,"Regular","DONG NAI"
1188124,"Regular","NGHE AN"
1188183,"Regular","BINH THUAN"
1188190,"Regular","THANH HOA"
1188261,"Regular","HA NOI"
1188341,"Regular","HO CHI MINH"
1188366,"Regular","HA NOI"
1188377,"Regular","HAI PHONG"
1143840,"Regular","BAC GIANG"
1088629,"Regular","HA NOI"
2411876,"Regular","HO CHI MINH"
2411888,"Regular","HO CHI MINH"
1209582,"Regular","HO CHI MINH"
1209601,"Regular","HO CHI MINH"
1209692,"Regular","HA TINH"
1209714,"Regular","HA NOI"
1209748,"Regular","HOA BINH"
240783,"Regular","THANH HOA"
2328057,"Regular","BINH THUAN"
232798,"Regular","HO CHI MINH"
2328119,"Regular","DA NANG"
2328125,"Regular","DA NANG"
2328135,"Regular","HO CHI MINH"
2328152,"Regular","HO CHI MINH"
2328168,"Regular","HA NOI"
2328217,"Regular","NGHE AN"
2328276,"Regular","QUANG NAM"
2328288,"Regular","DONG NAI"
2378535,"Regular","THUA THIEN HUE"
2378550,"Regular","HA NOI"
2378552,"Regular","HA NOI"
2378567,"Regular","HA NOI"
2378583,"Regular","HA NOI"
2378585,"Regular","HA NOI"
2378633,"Regular","BINH THUAN"
23777,"Regular","HO CHI MINH"
2378712,"Regular","BINH DINH"
2378741,"Regular","HA NOI"
2372958,"Regular","HA NOI"
2378092,"Regular","BINH DINH"
2378138,"Regular","HA NOI"
2378175,"Regular","HA NOI"
2378177,"Regular","HA NOI"
2378212,"Regular","HAI DUONG"
2378257,"Regular","HA NOI"
2378344,"Regular","THUA THIEN HUE"
2407933,"Regular","HO CHI MINH"
2407936,"Regular","HA NOI"
2398469,"Regular","HA NOI"
2380849,"Regular","HO CHI MINH"
238078,"Regular","HO CHI MINH"
2380875,"Regular","QUANG BINH"
2380882,"Regular","HA NOI"
2380905,"Regular","HAI PHONG"
2380927,"Regular","HA NOI"
237291,"Regular","HO CHI MINH"
2373035,"Regular","NAM DINH"
2373048,"Regular","HA NOI"
2373064,"Regular","VUNG TAU"
2373083,"Regular","HO CHI MINH"
2373165,"Regular","HA NOI"
2373238,"Regular","HA NOI"
2401700,"Regular","NGHE AN"
2401702,"Regular","HA NOI"
24008,"Regular","CAN THO"
2401791,"Regular","HAI PHONG"
3947430,"Regular","QUANG NINH"
3947439,"Regular","HO CHI MINH"
3947452,"Regular","HO CHI MINH"
3958222,"Regular","NAM DINH"
1147767,"Regular","HO CHI MINH"
1147777,"Regular","HA NOI"
114772,"Regular","THANH HOA"
3929684,"Regular","HA NOI"
39287,"Regular","HA NOI"
3929756,"Regular","No Info"
3929779,"Regular","NAM DINH"
2356001,"Regular","HA NOI"
2356007,"Regular","HA NOI"
2356064,"Regular","HA NOI"
2356086,"Regular","HO CHI MINH"
2356127,"Regular","THUA THIEN HUE"
3924486,"Regular","No Info"
3924535,"Regular","HA NOI"
3924547,"Regular","BINH DUONG"
1196845,"Regular","HA NOI"
1196865,"Regular","QUANG NINH"
2392081,"Regular","HO CHI MINH"
2369599,"Regular","NGHE AN"
2369612,"Regular","No Info"
2327475,"Regular","THANH HOA"
2327500,"Regular","THANH HOA"
2327502,"Regular","THANH HOA"
2327507,"Regular","HA NOI"
2327519,"Regular","No Info"
2327536,"Regular","HA NOI"
2327549,"Regular","HA NOI"
2327598,"Regular","HA NOI"
3958227,"Regular","NAM DINH"
3958261,"Regular","NAM DINH"
3958273,"Regular","NAM DINH"
3958276,"Regular","NAM DINH"
3958281,"Regular","NAM DINH"
3958288,"Regular","NAM DINH"
3958291,"Regular","NAM DINH"
3958298,"Regular","NAM DINH"
3935686,"Regular","BINH THUAN"
1141006,"Regular","HO CHI MINH"
1141022,"Regular","HO CHI MINH"
1141036,"Regular","HO CHI MINH"
1141044,"Regular","DONG NAI"
1141053,"Regular","HO CHI MINH"
114097,"Regular","QUANG BINH"
1141063,"Regular","DA NANG"
1141125,"Regular","QUANG NINH"
114107,"Regular","THUA THIEN HUE"
1141185,"Regular","BINH DINH"
1141193,"Regular","HO CHI MINH"
1141207,"Regular","HO CHI MINH"
1141210,"Regular","HO CHI MINH"
1141215,"Regular","HO CHI MINH"
114113,"Regular","DONG NAI"
1141227,"Regular","HO CHI MINH"
1141230,"Regular","HO CHI MINH"
4405476,"Regular","HA NOI"
4405489,"Regular","NGHE AN"
4405494,"Regular","NGHE AN"
4405508,"Regular","HAI PHONG"
4405524,"Regular","HA NOI"
440545,"Regular","DA NANG"
4405540,"Regular","HA NOI"
4405559,"Regular","HA TINH"
4405588,"Regular","HO CHI MINH"
4405603,"Regular","NAM DINH"
4405613,"Regular","HA NOI"
440555,"Regular","HA NOI"
4405642,"Regular","DONG NAI"
4405648,"Regular","HA NOI"
440557,"Regular","HO CHI MINH"
1140441,"Regular","HA NOI"
1140443,"Regular","HA NOI"
1192634,"Regular","HA TINH"
1192772,"Regular","HA NOI"
1195394,"Regular","HA NOI"
1653162,"Regular","HA NOI"
176484,"Regular","HA NOI"
1765028,"Regular","HO CHI MINH"
1784504,"Regular","HA NOI"
1784507,"Regular","HA NOI"
178442,"Regular","LONG AN"
178443,"Regular","HA NOI"
1784548,"Regular","HA NOI"
1784549,"Regular","HA NOI"
1161807,"Regular","HA NOI"
1161809,"Regular","HA NOI"
1161813,"Regular","HA NOI"
1161815,"Regular","HA NOI"
1161822,"Regular","HA NOI"
1161832,"Regular","HA NOI"
1161834,"Regular","HA NOI"
1161847,"Regular","HA NOI"
1161863,"Regular","HA NOI"
1161874,"Regular","HA NOI"
11609,"Regular","HO CHI MINH"
1161893,"Regular","HA NOI"
1784679,"Regular","VINH PHUC"
1162129,"Regular","HA NOI"
1162167,"Regular","HO CHI MINH"
113698,"Regular","VINH PHUC"
1137117,"Regular","BINH THUAN"
1149327,"Regular","HO CHI MINH"
1149350,"Regular","HA TINH"
1149352,"Regular","HO CHI MINH"
1149365,"Regular","HA NOI"
1149393,"Regular","HA NOI"
1149427,"Regular","QUANG NINH"
114934,"Regular","HO CHI MINH"
114936,"Regular","NGHE AN"
1149470,"Regular","HO CHI MINH"
1146972,"Regular","HA NOI"
114690,"Regular","HA NOI"
1154353,"Regular","BAC NINH"
113903,"Regular","HO CHI MINH"
1139122,"Regular","HA NOI"
111797,"Regular","HO CHI MINH"
1126758,"Regular","HA NOI"
1172757,"Regular","HA NOI"
1172760,"Regular","HA NOI"
1122914,"Regular","HO CHI MINH"
1122916,"Regular","HO CHI MINH"
1122917,"Regular","HO CHI MINH"
1122939,"Regular","HO CHI MINH"
1122940,"Regular","HO CHI MINH"
1122976,"Regular","HO CHI MINH"
1122978,"Regular","HO CHI MINH"
